Id,Source,Translation,Comment
JWK-PhoneContact-ResistanceHQ,Resistance HQ,レジスタンス本部,
JWK-PhoneUI-Call,Call number,電話をかける,
JWK-PhoneUI-Calling,Calling...,発信中…,
JWK-PhoneUI-Contacts,Contacts,連絡先,
JWK-PhoneUI-Delete,Delete,消去,
JWK-PhoneUI-HangUp,Hang up,電話を切る,
JWK-PhoneUI-Keypad,Keypad,キーパッド,
JWK-PlaceItem-BarbedWire,Barbed wire,有刺鉄線,
JWK-PlaceItem-BarbedWire_Description,Slow down your visitors.,侵入者の足止めに。,
JWK-PlaceItem-CustomSign,Custom sign,カスタム看板,
JWK-PlaceItem-CustomSign_Description,Keeps your stuff organized.,持ち物の整理に。,
JWK-PlaceItem-CustomSign_DescriptionLong,Sign with an editable text.,表示する文字を編集できる看板。,
JWK-PlaceItem-EquipmentBox,Equipment box,装備箱,
JWK-PlaceItem-EquipmentBox_Description,Store your items securely.,アイテムを安全に保管できます。,
JWK-PlaceItem-EquipmentBox_DescriptionLong,Inventory storage box with reasonable capacity for personal equipment. Can be locked to protect the items.,個人装備を保管できる中容量の収納箱。ロックして中身を守れます。,
JWK-PlaceItem-FOB,FOB,FOB,
JWK-PlaceItem-FOB_Description,Forward Operating Base,前線作戦基地（FOB）,
JWK-PlaceItem-FOB_DescriptionLong,Placing the flag will establish a new operating base.,旗を設置すると新しい作戦基地ができます。,
JWK-PlaceItem-Floodlights,Floodlights,投光器,
JWK-PlaceItem-Floodlights_Description,Enlighten yourself.,周囲を明るく照らします。,
JWK-PlaceItem-Floodlights_DescriptionLong,The light can be switched on and off.,照明をオン・オフできます。,
JWK-PlaceItem-Hedgehog,Hedgehog,対戦車障害物,
JWK-PlaceItem-Hedgehog_Description,Use to block roads.,道路の封鎖に使用します。,
JWK-PlaceItem-Lamps,Lamps,照明,
JWK-PlaceItem-Sandbags,Sandbags,土嚢,
JWK-PlaceItem-Sandbags_Description,Basic building block of a defensive position.,守備位置の基本的な構成要素。,
JWK-PlaceUI-MovementSpeed,Movement speed,移動速度,
JWK-PlaceUI-NextItem,Next item,次のアイテム,
JWK-PlaceUI-PrevItem,Previous item,前のアイテム,
JWK-PlaceUI-RotateLeft,Rotate left,左に回転,
JWK-PlaceUI-RotateRight,Rotate right,右に回転,
JWK-PlaceUI-Title,Place,設置,
JWK-PlayerRestUI-ButtonCancelReady,Cancel ready,準備完了を取り消す,
JWK-PlayerRestUI-ButtonRest,Rest,休む,
JWK-PlayerRestUI-ButtonSetReady,Set ready,準備完了にする,
JWK-PlayerRestUI-Duration,Duration,休息時間,
JWK-PlayerRestUI-PlayersReady,Ready,準備完了,
JWK-PlayerRestUI-Title,Resting,休息,
JWK-PlayerRestUI-WaitingForPlayers,Waiting for all players,全プレイヤーを待機中,
JWK-PreGameUI-AutoStartTimer,The game will start in %1 seconds.,ゲームは %1 秒後に開始されます。,
JWK-PreGameUI-Message,"Please wait for the server administrator to configure and start a new game. If you are the administrator, please log in by typing the command below into the chat.",サーバー管理者が設定して新しいゲームを開始するまでお待ちください。管理者の場合は、チャットに以下のコマンドを入力してログインしてください。,
JWK-PreGameUI-Message2,We encourage you to check out <b>Field Manual</b> to learn more about this game mode while you are waiting.,待機中に<b>フィールドマニュアル</b>を読み、このゲームモードについて確認しておくことをおすすめします。,
JWK-PreGameUI-MessageAutoStart,"If you are the administrator, you can stop the timer and adjust settings manually by typing the command below into the chat.",管理者は、以下のコマンドをチャットへ入力するとタイマーを停止し、設定を手動で変更できます。,
JWK-PropagandaPosterItem,Propaganda Poster,プロパガンダポスター,
JWK-PropagandaPosterItem-Desc,Posters can be hanged in various places to increase civilian population support and increase visibility of the resistance.,各地に貼ることで住民の支持とレジスタンスの認知度を高められます。,
JWK-QuestObjective-ClearCamp,Clear the camp.,キャンプを掃討,
JWK-QuestObjective-DeliverItem,Deliver the item.,アイテムを配達,
JWK-QuestObjective-EliminateTarget,Eliminate the target.,ターゲットを排除,
JWK-QuestObjective-LiberatePrisoners,Liberate prisoners.,捕虜を解放,
JWK-QuestObjective-PlacePosters,Place posters.,ポスターを掲示,
JWK-QuestObjective-ReportToResistance,Report back to the resistance.,レジスタンスに報告,
JWK-QuestObjective-TriggerAlarm,Trigger the alarm.,警報を作動させる,
JWK-QuestObjective-TurnDogtags,Turn in enemy dogtags.,敵のドッグタグを提出,
JWK-RadialMenu-Construct,Construct,建設,
JWK-RadialMenu-GameProgress,Campaign progress,キャンペーン進行状況,
JWK-RadialMenu-Journal,Journal,ジャーナル,
JWK-RadialMenu-Profile,Profile,プロフィール,
JWK-RadialMenu-TransferMoney,Transfer money,送金,
JWK-RadialMenu-UseRadio,Use radio,無線機を使う,
JWK-RadioTowerUI-Inoperable,The radio tower has been destroyed and is inoperable.,無線塔は破壊され、使用不能となっている。,
JWK-ResourceTransferUI-Amount,Amount,数量,
JWK-ResourceTransferUI-Source,Source,供給元,
JWK-ResourceTransferUI-Target,Target,移送先,
JWK-ResourceTransferUI-Title,Resource transfer,物資の移送,
JWK-ResourceTransferUI-TitleFuel,Fuel transfer,燃料の移送,
JWK-ResourceTransferUI-TitleSupplies,Supplies transfer,物資の移送,
JWK-RespawnUI-CampCost,Spawning at this camp will consume 1 tent.,ここでスポーンするとテントを1つ消費します。,
JWK-RespawnUI-FocusNext,Focus on next available,次の利用可能地点を選択,
JWK-RespawnUI-ResistanceLoadout-Tip,You will spawn as a resistance fighter.,レジスタンスの装備でスポーンします。,
JWK-RespawnUI-SuppliesCost,Respawning at this location will take %1 supplies.,ここでのリスポーンには物資が%1必要です。,
JWK-RespawnUI-Tip,Click on selected location to respawn.,選択した場所をクリックするとリスポーンします。,
JWK-RespawnUI-TipClickToRespawn,Click to respawn at this location.,クリックしてリスポーン,
JWK-RespawnUI-TownTipCost,Respawn will reduce population support by %1.,リスポーンにより住民の支持が %1 減少します。,
JWK-RespawnUI-TownTipLoadout,"You will spawn in civilian clothes, with a handgun and a map.",私服姿で、拳銃とマップを持ってスポーンします。,
JWK-RespawnUnavailable-BattleInProgress,This respawn location is not available due to ongoing battle.,戦闘中のためリスポーンできません。,
JWK-RespawnUnavailable-EnemiesNearby,Cannot respawn while enemies are present at this location.,敵がいるためリスポーンできません。,
JWK-RespawnUnavailable-Generic,This respawn location is not available at the moment.,現在リスポーンできません。,
JWK-RespawnUnavailable-NoSupporters,You need local population support to respawn at this location.,リスポーンするには住民の支持が必要です。,
JWK-RespawnUnavailable-NoTents,No tents are available at this camp for respawn.,リスポーンに使えるテントがありません。,
JWK-RespawnUnavailable-NotEnoughSupplies,Spawning here requires at least %1 supplies in storage.,ここでスポーンするには、ストレージに少なくとも %1 個の物資が必要です。,
JWK-RespawnUnavailable-NotPlayerFaction,This location must be under resistance control to respawn.,レジスタンス支配下の地点でなければリスポーンできません。,
JWK-ShopUI-Buy,Buy,購入,
JWK-ShopUI-BuyPrice,Buy price:,購入価格:,
JWK-ShopUI-LoadoutView,Loadout view,ロードアウト表示,
JWK-ShopUI-PlayerInventoryEmpty,There are no items in your inventory to sell.,インベントリには販売できるアイテムがありません。,
JWK-ShopUI-PlayerStock,You have:,所持数：,
JWK-ShopUI-Sell,Sell,売却,
JWK-ShopUI-SellPrice,Sell price:,販売価格：,
JWK-ShopUI-ShopInventoryEmpty,There are no items available for purchase.,購入できるアイテムはありません。,
JWK-ShopUI-ShopStock,Shop stock:,店舗在庫：,
JWK-ShopUI-Title,Shop,ショップ,
JWK-Speech-Actor-Stranger,Stranger,よそ者,
JWK-Speech-AmbCiv-ConvertHos01,You are a bunch of terrorists. You should be arrested.,お前たちはテロリストだ。逮捕されるべきだ。,
JWK-Speech-AmbCiv-ConvertHos02,"The regime brought order, and you people just want chaos.",政権が秩序をもたらしたのに、お前たちは混乱を望んでいるだけだ。,
JWK-Speech-AmbCiv-ConvertHos03,I hope they find you. I'll be the one pointing the gun.,奴らがお前を見つけることを願うよ。そのとき銃を向けるのは私だ。,
JWK-Speech-AmbCiv-ConvertHos04,"I stand with the ones who actually protect this place, not you.",私はこの土地を本当に守っている側につく。お前たちではない。,
JWK-Speech-AmbCiv-ConvertHos05,I'll make sure authorities learn about it.,当局に必ず知らせてやる。,
JWK-Speech-AmbCiv-ConvertNeg01,That just sounds like another way to die.,そんなのは死に方が一つ増えるだけだ。,
JWK-Speech-AmbCiv-ConvertNeg02,Change? That's a fairy tale. I'm just trying to stay alive.,変革だって？ そんなのはおとぎ話だ。私はただ生き延びたい。,
JWK-Speech-AmbCiv-ConvertNeg03,Get lost. I don't need your cause or your problems.,失せろ。お前たちの大義にも厄介事にも興味はない。,
JWK-Speech-AmbCiv-ConvertNeg04,I'm not cut out for that kind of thing. Sorry.,私には向いていない。悪いな。,
JWK-Speech-AmbCiv-ConvertNeg05,I tried once. It didn't end well.,一度やってみたが、ひどい目に遭った。,
JWK-Speech-AmbCiv-ConvertNeg06,Join you? I'm not suicidal.,仲間になれだって？ 自殺する気はない。,
JWK-Speech-AmbCiv-ConvertNl01,Already embedded. I just don't advertise it.,もう協力している。ただ公言していないだけだ。,
JWK-Speech-AmbCiv-ConvertNl02,You're not the first to ask. I signed up a while ago.,同じことを聞かれたよ。とっくに参加している。,
JWK-Speech-AmbCiv-ConvertNl03,You guys seriously need to talk to each other. I'm with you.,仲間同士でもっと情報を共有しろ。私はもうそちら側だ。,
JWK-Speech-AmbCiv-ConvertNl04,You don't need to convince me. I've bled for this already.,説得は要らない。このためにもう血を流してきた。,
JWK-Speech-AmbCiv-ConvertOk01,Count me in. It's time someone stood up to them.,私も加わる。誰かが立ち向かうべき時だ。,
JWK-Speech-AmbCiv-ConvertOk02,I'm done watching. Let's fight.,もう黙って見てはいられない。戦おう。,
JWK-Speech-AmbCiv-ConvertOk03,Tell your people I'm ready. Let's get to work.,準備はできていると仲間に伝えてくれ。始めよう。,
JWK-Speech-AmbCiv-ConvertOk04,I'm in. Just tell me what needs to be done.,参加する。何をすればいいか教えてくれ。,
JWK-Speech-AmbCiv-ConvertOk05,Hell yeah. Let's mess them up.,もちろんだ。奴らをぶちのめそう。,
JWK-Speech-AmbCiv-ExtortNeg01,That supposed to scare me? Try harder.,それで脅しているつもりか？ もっと工夫しろ。,
JWK-Speech-AmbCiv-ExtortNeg02,"I've got nothing for you, except regret.",お前に渡す物などない。後悔ならくれてやる。,
JWK-Speech-AmbCiv-ExtortNeg03,Wow. Extortion. So original.,へえ、恐喝か。斬新だな。,
JWK-Speech-AmbCiv-ExtortNeg04,"Get lost, I'm not scared of you.",失せろ。お前なんか怖くない。,
